FILE	T308_05745	T308_01980	pbp1A	pepN	spr1868	MYY_1559	SPNOXC_18220	SPCG_0300	folC	SP_0994	T308_07955	proS	SP_1378	glmU	pfkA	SPH_0698	gltX	SPP_1577	SPH_2221	SPH_0011	mraW	ABC-MSP	SPNINV200_04030	SPN23F_03890	groEL	fmt	SPN23F_06830	SP_0801	SP_1369	lysA	spr0747	SPH_2425	SPG_0791	hrcA	mutM	sulD	recF	MYY_0732	deoB	rseP	T308_09660	SPAP_0959	dapA	SPCG_0009	SPNOXC_10430	SPH_1568	SPNINV200_01840	sufB	SP70585_1946	recX	SPH_1677	proC	engC	dnaB	SPH_0901	SPCG_0004	glcK	trxB	T308_07675	SPNINV200_19970	HMPREF1038_01932	SPG_1501	SPCG_1853	deoC	SPCG_1945	SPCG_1937	pgk	ftsZ	SPN23F_19960	SP_1388	SP_1893	nagA	coaE	SPNA45_02072	INV104_10950	SPN23F_14690	dapB	SPCG_1000	spr1655	SPNOXC_13960	cpoA	thyA	rnz	SP670_2364	nadD	exoA	SPH_0308	accC	era	MYY_0831	SPCG_0199	SPT_0815	SPN23F_14860	SPN034156_10190	trsA	lgt	carA	adk	ulaD	pstS	SP_0204	recU	spr1158	T308_01440	SPNA45_00786	rpe2	spr0664	dnaQ	spr1400	SPAP_1556	amiF	rnc	INV104_16000	T308_05720	gla	HMPREF1038_01632	SPCG_0812	nagB	frr	T308_00050	fabG	HMPREF0837_11925	eutD	nrdF	SP70585_1168	pstB2	SP70585_0662	rpoA	SPCG_1623	T308_02840	spr2028	pstB3	deoR	SPN034156_04020	SPCG_1487	ctsR	secY	HMPREF1038_01954	SPJ_1559	HMPREF1038_01728	spr0488	nrdG	T308_10820	T308_10680	codY	SPNOXC_15600	nifU	thiW	gapA	upp	T308_08170	SPH_1611	rplB	hpt	SP670_0262	HMPREF1038_00527	SPNINV200_13110	HMPREF1038_00979	T308_05785	spr0026	T308_06415	SP_1580	ftsE	pgsA	SPAP_0270	pyrH	SP670_2107	psaC	gpmA	SPJ_0703	T308_03580	fabZ	clpP	SP670_1952	SP670_1938	dut	MYY_0778	rplC	T308_03475	HMPREF0837_10669	T308_08525	T308_08805	rplI	ciaR	MYY_1563	SPCG_0966	T308_06605	rnpA	lspA	SPP_1560	SPCG_0306	ftsL	T308_04825	T308_10715	rplU	SPNA45_00008	rpsI	SPP_1430	spr1316	SPP_1761	accB	rpsH	MYY_0416	T308_01970	rpsM	SPH_1429	spr0980	rpsE	rpsG	T308_04655	SPH_0772	spxA	rplX	rpsJ	SPNA45_01833	rplN	T308_05750	rplT	SPAP_0276	SP670_2349	SPNOXC_15380	rpsR	rpsL	rplW	infA	SPCG_1446	asp23	pyrR	T308_01120	rpsO	rplP	rpsQ	T308_03960	T308_01145	rpsS	rpmC	rpmI
6753_4#22	66	9	72	2	51	9	70	52	23	2	57	5	22	6	2	15	7	31	3	34	20	34	1	4	1	5	1	2	30	2	2	2	27	8	39	40	2	35	2	2	2	7	5	5	14	5	2	3	6	5	8	2	3	1	2	2	2	1	1	10	3	31	2	7	5	4	2	4	1	2	3	3	29	2	23	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	11	14	2	3	3	4	3	4	4	4	5	5	2	6	1	6	2	2	2	3	3	3	2	2	3	19	3	2	2	1	2	3	1	2	3	15	2	4	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	2	2	2	2	2	15	2	3	7	2	2	1	1	2	1	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	7	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6631_6#10	3	3	15	2	3	2	3	65	3	2	73	4	3	3	3	3	9	4	3	3	2	3	1	33	2	51	36	3	3	3	2	2	1	14	3	47	3	3	2	1	3	3	1	2	3	3	2	3	27	3	36	3	3	1	2	3	3	5	1	3	3	7	3	5	3	3	3	2	2	2	3	3	3	2	3	1	3	3	3	3	2	3	2	2	2	3	3	2	3	2	3	2	3	2	3	3	3	1	6	3	2	3	2	2	3	3	21	2	3	1	3	2	2	3	3	3	3	3	3	3	1	3	1	2	1	2	1	1	2	3	2	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	2	2	2	1	1	1	2	2	2	1	2	3	2	3	1	1	3	2	2	1	12	1	2	2	1	1	2	2	1	1	2	1	7	1	2	1	2	2	12	2	2	3	1	2	1	2	2	1	1	1	2	2	2	3	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_2#17	66	9	72	2	51	9	70	52	23	2	57	5	61	6	2	15	7	31	3	34	20	34	1	4	1	5	1	2	6	2	2	2	27	8	39	40	2	35	2	30	2	7	5	5	14	5	2	3	3	5	8	2	3	1	2	2	2	1	1	10	3	31	2	7	5	4	2	4	1	2	3	3	29	2	5	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	3	3	2	3	5	4	3	4	4	3	5	5	2	6	1	15	2	1	2	3	3	3	2	2	3	2	3	2	2	1	2	3	1	2	3	15	2	4	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	2	2	2	2	2	15	2	3	5	2	2	1	1	2	2	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	7	3	1	1	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
7038_6#22	45	6	15	55	53	2	16	8	53	2	64	4	59	25	2	28	9	4	19	37	2	3	1	4	2	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	4	2	10	9	4	8	2	3	5	39	3	13	29	1	2	24	2	5	23	34	3	37	2	36	32	35	2	3	7	19	3	3	5	2	2	2	26	2	12	3	2	23	2	2	13	5	24	2	21	2	2	2	4	12	3	5	3	8	3	5	4	3	5	4	21	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	2	1	12	2	2	2	2	2	2	5	1	2	1	2	2	2	2	2	6	7	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	5	1	1	1	2	2	2	6	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2
6259_5#18	10	34	15	2	48	2	7	67	7	6	76	18	4	5	3	3	13	20	43	2	2	2	10	3	28	3	7	3	17	7	2	1	1	10	22	1	2	4	7	11	4	3	16	3	4	14	2	3	6	19	1	7	31	1	21	2	12	7	1	3	3	8	29	20	35	8	2	2	5	32	1	3	21	2	2	1	32	8	10	3	3	3	2	27	4	3	24	2	22	5	2	1	4	2	3	2	3	12	3	3	3	3	9	9	3	21	2	4	7	1	3	2	21	10	3	3	2	2	2	10	2	3	2	2	1	15	4	1	2	3	2	2	4	2	2	2	2	2	2	2	1	2	1	1	2	8	4	2	3	2	2	10	1	1	1	1	2	2	1	2	7	2	3	3	1	2	2	2	1	2	1	3	2	3	1	2	2	1	1	2	2	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	1	2	1	2	2	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6753_4#7	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	5	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	6	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	11	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6830_3#2	45	6	86	55	53	2	16	8	53	2	64	4	59	25	2	28	9	4	19	37	2	3	1	4	2	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	34	2	37	9	4	8	2	3	5	39	35	13	29	1	2	24	2	5	1	2	3	3	2	36	32	35	2	3	7	19	3	3	5	2	2	2	31	6	12	20	2	23	2	2	13	5	24	2	3	2	2	2	4	27	3	11	3	8	3	5	4	5	5	4	21	13	1	23	3	19	3	2	1	2	3	20	2	2	2	8	1	3	2	5	1	2	3	1	13	2	2	4	4	2	2	27	2	2	2	2	5	7	2	1	2	2	2	2	2	12	2	5	1	2	1	2	2	2	2	2	6	2	3	4	1	2	5	8	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	14	2	1	1	1	2	5	1	1	1	2	2	2	6	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6736_8#3	89	6	37	2	63	4	71	13	77	2	68	4	54	7	71	2	9	45	7	40	2	10	1	4	1	46	7	8	48	15	20	2	14	12	3	1	7	8	29	7	6	7	4	2	3	4	2	3	6	6	37	3	5	1	2	2	32	1	1	3	26	8	2	5	21	3	2	4	8	19	3	4	4	2	3	1	3	7	28	2	3	3	2	2	14	2	32	2	3	2	27	1	4	2	3	5	3	2	3	3	3	6	5	3	7	2	12	2	7	1	3	2	1	20	2	3	2	2	3	2	1	3	2	2	1	2	21	1	2	2	2	2	4	2	2	2	10	3	2	2	3	6	4	1	2	2	12	1	2	3	2	3	1	2	1	2	2	2	1	2	3	1	3	2	1	4	2	2	2	2	1	3	2	3	1	3	2	1	1	2	9	7	1	2	1	2	2	11	2	2	2	1	1	1	2	2	1	1	1	2	2	3	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7038_8#36	66	9	72	2	51	9	70	52	23	2	57	5	61	6	2	15	7	31	3	34	20	34	1	4	1	5	1	2	6	2	2	2	27	8	39	40	2	35	2	2	2	7	5	5	14	5	2	3	3	5	8	2	3	1	2	2	2	1	1	10	3	31	2	7	5	4	2	4	1	2	3	3	29	2	5	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	3	3	2	3	5	4	3	4	4	3	5	5	2	6	1	15	2	1	2	3	3	3	2	2	3	2	3	2	2	1	2	3	1	2	3	15	2	4	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	2	2	2	2	2	15	2	3	5	2	2	1	1	2	2	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	7	3	1	1	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6631_5#23	54	52	5	38	41	2	44	10	47	4	50	28	4	7	3	40	33	1	31	2	2	3	1	2	2	33	2	29	35	10	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	3	4	2	10	2	5	1	35	4	3	3	2	3	18	2	4	6	4	1	3	20	1	2	1	3	7	9	20	3	3	8	2	23	3	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	3	5	20	7	1	3	16	19	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	4	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	2	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	9	1	2	2	3	3	15	12	1	2	1	2	2	1	1	6	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7011_3#15	90	90	87	2	64	48	16	68	67	2	77	39	3	47	3	15	41	1	19	41	2	3	2	4	1	52	2	3	49	2	41	2	1	3	22	3	2	18	4	1	2	7	8	8	4	36	2	3	3	5	38	39	35	1	2	2	2	5	1	5	27	25	2	1	38	3	3	2	2	2	3	4	21	2	31	1	3	2	17	2	4	22	2	5	15	2	30	2	3	2	2	2	3	28	3	5	3	9	3	3	3	3	5	1	7	23	15	2	20	15	3	2	2	21	6	21	3	2	3	3	5	3	2	6	1	2	1	1	2	3	2	2	8	2	2	4	2	3	22	2	3	4	6	1	2	2	3	3	2	3	2	2	1	1	1	2	2	2	16	5	8	2	3	2	1	4	2	2	1	2	2	2	2	3	4	3	2	1	1	2	2	7	11	2	1	2	2	3	3	2	2	1	1	2	3	2	2	1	3	2	2	2	6	2	1	1	2	1	1	8	1	1	2	2	2	1	1	6	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6823_5#8	12	30	28	19	19	2	18	30	24	19	25	4	27	22	2	19	5	3	14	22	7	3	4	4	2	3	2	4	2	2	2	2	14	18	3	16	2	2	14	12	16	3	15	2	4	37	2	3	2	18	17	3	14	1	7	2	5	7	1	3	2	16	3	17	20	3	2	6	3	2	3	3	3	1	11	1	14	13	13	3	2	3	2	2	4	3	14	2	3	2	2	2	4	2	3	5	3	11	3	3	9	4	10	10	3	13	5	2	12	1	2	10	2	8	2	3	3	2	2	10	2	3	2	2	4	2	4	4	2	3	2	2	8	6	2	2	5	2	2	2	5	8	4	1	2	2	4	2	2	2	3	2	2	6	1	2	2	2	1	2	6	1	3	3	1	2	2	2	1	2	2	2	2	3	4	2	2	1	1	3	2	7	1	2	1	2	2	1	3	2	2	1	1	1	3	2	1	1	1	2	2	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6259_6#18	66	67	72	2	9	9	2	52	23	2	57	5	61	6	2	15	3	31	3	34	20	34	1	4	1	5	1	2	6	2	2	2	27	8	4	40	2	12	2	2	2	7	5	5	14	5	2	3	5	5	8	2	3	1	2	2	2	1	1	10	3	4	2	7	25	4	2	4	1	2	12	3	29	2	23	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	3	14	2	3	3	4	10	4	4	3	3	5	2	6	1	3	2	9	2	3	3	3	2	2	3	2	3	2	2	1	2	3	1	2	3	15	1	9	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	5	2	2	2	2	15	2	3	7	2	2	1	1	6	2	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	3	1	2	1	1	1	1
6899_7#1	90	90	87	2	64	48	16	68	67	2	77	39	3	47	3	15	41	1	19	41	2	3	2	4	1	52	2	3	49	35	41	2	1	3	22	3	2	18	4	1	2	7	8	8	4	36	2	3	3	5	38	39	35	1	2	2	2	5	1	5	27	25	2	1	38	3	3	2	2	2	3	4	21	2	31	1	3	2	17	2	4	22	2	5	15	2	30	2	3	2	2	2	3	28	3	5	3	9	3	3	3	3	5	1	7	23	15	2	20	15	3	2	2	21	6	21	3	2	3	3	5	3	2	6	1	2	1	1	2	3	2	2	8	2	2	4	2	3	22	2	3	4	6	1	2	2	3	3	2	3	2	2	1	1	1	2	2	2	16	5	8	2	3	2	1	4	2	2	1	2	2	2	2	3	4	3	2	1	1	2	2	7	11	2	1	2	2	3	3	2	2	1	1	2	3	2	2	1	3	2	2	2	6	2	1	1	2	1	1	8	1	1	2	2	2	1	1	6	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6680_7#12	89	33	88	6	11	2	72	10	75	2	46	40	4	5	2	4	9	4	4	28	31	3	4	38	2	20	4	6	50	13	20	2	1	39	4	3	2	35	30	31	4	3	5	8	28	4	23	3	6	7	4	3	3	1	22	2	3	2	1	34	28	9	2	5	2	36	10	3	6	4	25	20	34	7	17	1	3	14	12	4	2	2	2	2	15	3	6	2	3	2	2	1	20	2	1	5	3	4	10	3	3	6	2	3	23	2	2	3	3	1	3	2	22	2	3	3	3	2	2	3	1	3	2	2	1	2	1	1	2	3	16	17	14	2	2	2	11	18	2	2	5	6	1	1	2	2	3	3	2	3	2	2	1	2	1	2	2	2	1	5	3	2	3	12	1	2	2	2	1	2	1	4	2	3	5	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	10	2	2	2	1	1	2	2	2	2	2	1	1	2	5	1	2	1	1	2	2	2	1	1	1	2	1	1	2	3	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6730_4#19	45	91	15	2	23	2	73	69	19	6	30	5	4	5	3	50	5	4	1	2	20	2	10	4	1	3	2	3	17	2	2	1	1	10	25	7	2	4	7	1	2	2	25	3	4	27	2	3	6	19	8	36	16	1	1	2	12	7	1	3	3	2	2	20	21	8	21	2	5	4	26	3	3	2	4	1	3	15	9	3	3	30	4	5	13	3	3	2	2	2	13	2	4	2	3	11	3	12	2	18	2	6	11	3	3	13	5	4	33	1	3	2	2	10	3	3	2	3	2	10	1	3	2	2	1	2	2	1	2	3	2	2	4	4	2	4	2	2	2	2	2	2	1	1	2	2	4	2	2	2	2	10	1	1	1	2	2	2	1	2	7	2	3	2	1	2	2	2	1	2	1	2	2	3	4	2	2	1	1	2	2	7	1	2	1	2	2	3	1	2	2	1	1	1	2	2	2	8	1	2	2	2	4	2	1	1	8	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6805_2#4	31	34	24	5	55	2	21	13	19	6	78	18	16	5	3	19	42	20	1	2	52	2	10	20	1	3	2	3	20	18	2	1	1	10	22	16	2	2	7	11	2	3	16	3	14	14	8	3	2	19	39	13	12	7	1	2	12	13	1	3	3	5	3	20	16	18	2	2	3	2	3	4	21	2	3	1	16	16	2	3	2	3	2	2	4	3	3	2	3	2	13	2	4	2	3	5	3	12	16	3	2	3	11	8	3	3	5	4	7	1	2	2	2	10	4	3	2	2	13	10	1	15	2	2	1	2	2	1	2	1	2	18	4	2	2	4	2	2	2	2	2	4	1	1	2	8	2	4	2	2	2	3	1	1	1	2	2	2	1	5	7	2	3	2	1	2	2	2	1	2	1	3	2	3	4	2	2	1	4	2	2	7	1	2	1	2	2	1	3	2	2	2	1	1	2	2	1	3	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6593_5#10	82	16	37	2	18	45	66	8	2	2	74	4	69	5	2	48	3	23	44	1	2	3	1	4	1	47	7	4	2	5	2	2	1	36	3	1	2	8	2	7	31	3	10	2	7	2	2	21	6	40	15	37	36	17	2	2	2	5	1	3	3	1	7	36	35	2	11	25	3	29	3	4	3	2	28	1	3	2	5	2	2	23	18	24	31	4	33	2	3	2	28	2	3	2	3	5	3	2	23	3	16	3	2	25	3	21	23	2	32	1	3	2	1	2	3	3	2	3	2	10	1	3	2	6	1	2	3	1	2	2	2	3	4	9	2	4	2	2	15	20	2	4	2	1	2	18	21	4	3	2	2	10	1	2	1	2	14	2	14	5	6	2	3	2	1	2	2	2	10	2	14	2	2	3	4	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	2	1	2	3	2	1	1	5	2	2	2	2	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6736_8#17	1	92	15	5	23	2	21	10	10	6	30	18	4	5	3	19	2	20	1	2	10	2	28	28	1	3	15	3	51	18	2	1	1	10	22	49	2	4	7	11	2	3	16	3	4	14	8	3	2	19	1	7	12	7	1	2	12	13	1	3	3	8	3	20	16	18	2	2	3	4	3	3	21	2	3	1	15	8	9	3	3	3	2	2	13	3	3	2	3	5	13	1	4	2	3	2	3	12	3	18	2	3	11	28	27	3	5	4	7	1	2	4	2	2	4	3	2	2	2	28	2	3	2	2	1	2	2	1	2	1	2	1	4	2	2	4	2	2	2	2	2	2	1	1	2	8	4	2	2	2	2	3	1	1	1	2	2	2	1	5	7	2	3	2	1	2	2	2	1	2	1	2	2	3	4	2	2	1	1	2	2	7	1	2	1	2	2	1	3	2	7	1	1	1	2	2	2	2	1	2	1	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6805_3#15	14	13	5	5	5	10	1	8	5	2	13	9	4	2	2	13	9	46	8	10	7	3	2	39	2	3	7	5	5	36	2	2	1	4	12	10	2	36	2	1	8	7	10	2	8	7	3	3	6	12	9	2	5	1	2	2	2	2	1	3	2	5	3	7	14	3	2	3	3	2	3	3	3	2	3	1	8	8	7	1	6	4	2	2	5	3	6	2	3	2	2	5	6	2	1	4	3	4	27	3	4	8	1	5	4	3	5	2	6	1	4	5	1	2	1	3	2	2	2	5	2	3	2	2	1	16	6	1	2	3	2	2	5	6	2	4	2	4	5	2	2	3	2	1	2	1	4	4	2	6	2	2	1	2	1	2	4	2	1	2	3	1	2	2	1	2	2	2	1	2	2	2	2	3	1	2	2	1	1	2	2	7	1	2	1	2	2	1	3	2	2	1	1	1	3	2	1	2	1	2	8	2	3	2	1	3	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7004_7#70	54	52	5	38	41	2	44	10	47	4	50	28	4	7	3	19	33	1	31	2	2	3	1	2	2	33	2	29	35	10	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	3	4	2	10	2	5	1	3	4	5	3	2	3	18	2	4	6	4	1	3	20	1	2	1	3	7	2	4	3	3	2	2	23	2	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	3	5	20	3	1	3	16	2	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	2	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	1	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	2	1	2	2	3	3	2	10	1	2	1	2	2	1	1	6	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6631_2#18	18	93	89	11	13	14	14	8	13	11	20	13	16	13	2	8	11	12	14	7	7	7	4	10	1	11	37	2	7	2	5	3	13	12	13	13	3	6	11	1	10	3	12	2	7	9	2	3	6	13	8	12	8	1	2	2	3	5	1	3	2	2	6	7	2	13	2	6	2	2	3	6	12	27	8	1	9	11	7	2	8	3	6	2	7	1	8	2	3	2	2	2	8	3	3	5	3	4	6	3	2	3	29	2	10	10	10	2	10	1	3	2	1	2	8	3	3	2	2	5	6	3	2	6	1	3	2	1	2	3	2	2	4	2	2	4	2	2	2	2	2	2	2	4	2	2	2	1	2	2	2	2	1	2	1	2	2	2	6	2	6	2	3	1	1	2	2	2	1	1	1	5	2	3	4	2	2	1	2	2	3	7	1	2	1	2	2	3	3	2	2	3	1	1	3	2	1	1	3	2	2	2	5	12	1	2	4	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6755_6#1	89	6	90	55	65	2	16	8	53	2	64	4	59	48	2	4	9	4	19	37	2	3	1	4	2	43	8	2	26	7	10	2	14	7	4	1	2	11	2	1	4	2	10	9	4	8	2	3	5	39	40	13	29	1	2	24	2	5	1	10	3	4	30	36	32	35	2	3	7	19	3	21	4	2	2	2	26	2	2	3	2	23	2	2	32	5	24	2	3	2	2	2	4	12	3	5	3	8	3	5	4	5	5	4	21	13	1	3	3	1	3	2	1	22	3	3	2	2	2	8	1	3	2	5	1	2	1	1	2	3	2	4	4	2	2	4	2	2	2	2	24	7	2	1	1	2	3	3	2	2	2	5	1	2	1	15	2	2	2	2	6	8	3	4	12	2	5	2	1	2	1	4	9	3	1	2	11	1	13	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	5	1	1	1	2	2	2	6	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	4	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6823_7#5	91	94	91	2	16	40	74	3	78	2	72	41	67	5	3	44	43	12	3	37	53	3	1	4	29	8	35	8	2	37	10	1	14	34	22	4	22	37	4	32	8	2	10	9	27	27	2	3	6	4	41	36	3	1	2	24	4	7	24	36	4	8	2	6	39	18	2	3	3	4	23	3	3	28	3	1	3	6	6	20	2	3	2	2	13	5	34	2	3	24	6	2	4	2	1	21	18	2	3	20	15	16	30	2	28	2	5	26	7	1	3	20	1	2	3	3	2	22	3	3	1	4	2	13	1	2	5	1	2	3	2	4	15	2	9	2	2	3	2	2	3	2	2	1	2	2	2	4	10	3	2	3	1	2	1	2	17	2	1	5	2	2	3	13	11	4	2	2	1	2	14	2	2	3	11	3	12	1	1	8	2	10	1	2	1	2	2	3	1	2	2	2	1	1	3	5	1	9	1	2	2	2	3	13	1	9	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	3	4	1	1	1	4	1	1	1	1
6631_4#9	82	24	92	2	26	45	66	8	70	2	33	4	70	5	2	48	3	23	47	1	54	3	26	36	1	47	7	4	2	38	2	2	1	36	3	1	2	33	2	1	4	3	2	2	7	2	2	21	6	40	34	37	31	1	2	2	4	5	1	3	4	5	7	36	35	31	22	25	7	4	3	3	3	2	28	1	3	37	5	2	4	4	13	24	3	1	2	2	3	2	2	2	3	2	3	5	3	2	7	18	16	16	2	25	3	21	23	24	32	1	3	2	2	2	3	3	2	3	2	24	1	3	2	6	1	2	4	1	2	2	2	2	4	9	2	4	12	2	2	2	2	4	2	1	2	18	21	4	2	2	2	10	1	2	1	2	14	2	14	2	6	2	3	2	1	2	2	2	1	2	2	2	2	3	4	12	2	1	1	7	1	7	1	2	1	2	2	3	3	2	2	14	1	2	3	2	1	1	5	2	2	2	4	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	4	1	1	1	1	1	2	1	1	1	1
6775_1#19	56	95	24	2	15	6	2	8	79	16	6	4	20	5	2	8	2	6	3	28	6	3	1	4	2	3	2	12	12	18	10	2	14	6	4	4	2	2	4	33	2	3	2	2	4	7	2	22	6	44	7	40	12	1	2	2	4	33	1	37	2	7	2	36	16	18	2	4	3	33	3	3	5	2	2	19	3	11	29	2	3	9	4	28	33	23	3	2	3	25	2	2	30	2	3	5	3	4	3	3	31	3	1	3	3	3	5	2	34	20	4	5	1	16	3	3	3	2	2	29	2	3	2	5	1	17	4	1	2	3	3	2	16	19	2	4	2	2	2	2	25	2	6	1	2	2	2	2	2	3	2	3	1	1	1	2	2	2	17	2	6	2	2	2	1	2	2	2	2	1	2	3	2	3	4	2	2	1	1	2	1	2	12	2	3	2	15	3	3	2	2	1	1	1	2	2	1	1	1	2	2	2	3	2	1	4	2	1	1	2	1	1	2	2	2	1	1	1	2	1	5	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
